Timestamp,Record number,Average Water Speed,Average Water Direction,Chlorophyll,Temperature,Dissolved Oxygen,Dissolved Oxygen (%Saturation),pH,Salinity,Specific Conductance,Turbidity
2023/8/10 4:30,1724,3.183,266.311,3.398,19.051,7.333,97.355,8.168,34.883,52.813,5.209
2023/8/10 5:00,1725,1.637,267.431,3.327,19.016,7.03,93.263,8.167,34.883,52.813,1.628
2023/8/10 5:30,1726,1.936,81.209,3.167,18.975,7.018,93.04,8.175,34.882,52.812,5.602
2023/8/10 6:00,1727,3.168,186.694,3.063,18.911,7.254,96.055,8.178,34.881,52.81,3.67
2023/8/10 6:30,1728,0.608,254.13,2.997,18.83,6.788,89.742,8.163,34.877,52.805,5.727
2023/8/10 7:00,1729,7.936,226.971,2.292,18.802,7.154,94.538,8.16,34.885,52.817,1.588
2023/8/10 7:30,1730,3.611,127.34,2.859,18.779,7.076,93.466,8.165,34.887,52.819,1.787
2023/8/10 8:00,1731,4.691,245.554,2.459,18.754,6.03,79.613,8.168,34.89,52.824,4.554
2023/8/10 8:30,1732,1.707,80.095,2.624,18.745,7.105,93.793,8.165,34.89,52.824,1.697
2023/8/10 9:00,1733,3.981,184.878,2.487,18.807,6.987,92.342,8.163,34.887,52.82,1.832
2023/8/10 9:30,1734,4.812,58.425,2.377,18.886,7.271,96.241,8.162,34.895,52.83,1.883
2023/8/10 10:00,1735,2.155,104.631,1.968,19.001,6.724,89.177,8.158,34.874,52.801,1.877
2023/8/10 10:30,1736,2.331,190.733,1.644,19.189,7.24,96.38,8.166,34.894,52.829,2.078
2023/8/10 11:00,1737,5.511,66.034,1.697,19.293,6.994,93.269,8.159,34.884,52.815,1.823
2023/8/10 11:30,1738,5.157,47.826,1.888,19.587,7.581,101.662,8.161,34.909,52.848,1.826
2023/8/10 12:00,1739,1.02,338.87,1.686,19.634,7.61,102.123,8.159,34.892,52.825,1.681
2023/8/10 12:30,1740,2.786,108.489,1.416,19.897,7.695,103.782,8.161,34.905,52.843,1.553
2023/8/10 13:00,1741,6.654,62.168,2.255,19.942,7.698,103.896,8.158,34.883,52.814,1.662
2023/8/10 13:30,1742,7.247,107.326,1.807,19.931,7.708,104.002,8.157,34.882,52.812,1.864
2023/8/10 14:00,1743,5.632,98.555,1.917,20.023,7.729,104.471,8.155,34.891,52.825,2.002
2023/8/10 14:30,1744,5.425,151.065,2.208,20.02,7.756,104.847,8.158,34.926,52.872,1.918
2023/8/10 15:00,1745,8.352,53.956,2.219,20.126,7.821,105.959,8.158,34.957,52.914,2.249
2023/8/10 15:30,1746,5.586,10.691,3.001,20.208,7.891,107.078,8.158,34.999,52.972,2.507
2023/8/10 16:00,1747,5.967,60.496,3.24,20.222,7.935,107.702,8.158,34.99,52.96,2.543
2023/8/10 16:30,1748,7.446,67.431,3.018,20.167,7.899,107.128,8.161,35.02,53,2.681
2023/8/10 17:00,1749,3.905,109.876,3.233,20.152,7.945,107.73,8.157,35.038,53.025,2.675
2023/8/10 17:30,1750,8.226,21.513,3.928,20.102,7.911,107.18,8.158,35.049,53.039,2.78
2023/8/10 18:00,1751,8.485,16.394,4.054,20.064,7.922,107.264,8.155,35.056,53.049,2.674
2023/8/10 18:30,1752,9.249,72.906,4.174,19.949,7.192,97.172,8.159,35.048,53.037,2.78
2023/8/10 19:00,1753,5.192,8.072,4.686,19.904,7.486,101.054,8.157,35.038,53.023,2.439
2023/8/10 19:30,1754,4.185,44.406,3.906,19.83,7.606,102.541,8.157,35.033,53.017,3.575
2023/8/10 20:00,1755,1.926,331.972,4.187,19.786,6.964,93.797,8.154,35.038,53.023,3.26
2023/8/10 20:30,1756,4.779,332.826,4.062,19.748,7.165,96.441,8.16,35.04,53.026,3.364
2023/8/10 21:00,1757,5.773,238.493,4.211,19.679,7.431,99.884,8.154,35.029,53.011,2.691
2023/8/10 21:30,1758,3.677,294.263,4.493,19.598,7.426,99.663,8.161,35.016,52.993,2.835
2023/8/10 22:00,1759,3.011,356.683,4.298,19.465,5.623,75.262,8.167,34.965,52.923,3.488
2023/8/10 22:30,1760,0.736,282.566,4.573,19.421,7.364,98.478,8.172,34.947,52.9,2.253
2023/8/10 23:00,1761,0.997,219.747,5.262,19.389,6.582,87.969,8.173,34.945,52.896,1.926
2023/8/10 23:30,1762,3.891,296.324,4.182,19.356,7.515,100.36,8.168,34.938,52.888,2.094
2023/8/11 0:00,1763,6.788,277.643,4.066,19.307,6.748,90.044,8.159,34.93,52.877,3.694
2023/8/11 0:30,1764,2.759,75.745,3.923,19.305,6.861,91.555,8.164,34.947,52.9,2.06
2023/8/11 1:00,1765,1.401,182.956,3.724,19.258,6.611,88.143,8.164,34.945,52.897,1.592
2023/8/11 1:30,1766,4.002,143.043,3.671,19.258,7.258,96.764,8.166,34.955,52.91,1.897
2023/8/11 2:00,1767,3.621,77.953,3.139,19.214,7.146,95.191,8.164,34.952,52.906,1.841
2023/8/11 2:30,1768,1.9,97.499,3.449,19.206,6.999,93.229,8.163,34.956,52.912,1.922
2023/8/11 3:00,1769,4.104,216.917,3.49,19.164,7.05,93.824,8.16,34.956,52.911,1.54
2023/8/11 3:30,1770,0.537,240.749,3.223,19.137,7.138,94.96,8.164,34.956,52.912,1.81
2023/8/11 4:00,1771,6.553,264.39,3.061,19.165,7.103,94.559,8.161,34.98,52.944,1.646
2023/8/11 4:30,1772,1.705,121.203,2.948,19.189,7.15,95.236,8.165,34.999,52.969,1.638
2023/8/11 5:00,1773,4.746,352.415,2.231,19.247,7.113,94.865,8.164,35.032,53.015,1.372
2023/8/11 5:30,1774,3.367,183.207,1.941,19.231,7.012,93.492,8.168,35.048,53.036,1.309
2023/8/11 6:00,1775,6.364,28.72,1.615,19.205,6.872,91.582,8.168,35.059,53.051,1.396
2023/8/11 6:30,1776,5.411,13.694,2.091,19.162,6.8,90.574,8.171,35.076,53.074,1.664
2023/8/11 7:00,1777,2.313,280.064,3.065,19.079,6.891,91.628,8.185,35.072,53.068,1.765
2023/8/11 7:30,1778,1.929,319.142,1.804,19.038,6.81,90.48,8.17,35.064,53.058,3.731
2023/8/11 8:00,1779,4.515,285.308,1.37,19.034,6.935,92.143,8.165,35.06,53.052,1.364
2023/8/11 8:30,1780,4.957,300.762,1.377,19.074,6.816,90.615,8.168,35.062,53.055,2.076
2023/8/11 9:00,1781,5.515,245.163,1.449,19.094,6.968,92.68,8.16,35.065,53.059,1.365
2023/8/11 9:30,1782,6.864,154.818,1.455,19.083,6.716,89.303,8.161,35.045,53.031,1.917
2023/8/11 10:00,1783,4.795,64.82,1.391,19.253,6.861,91.522,8.162,35.062,53.055,2.429
2023/8/11 10:30,1784,2.465,41.655,1.498,19.462,7.117,95.317,8.165,35.075,53.072,1.91
2023/8/11 11:00,1785,5.217,184.821,1.834,19.569,7.392,99.184,8.177,35.054,53.044,2.073
2023/8/11 11:30,1786,0.393,180.647,1.938,19.642,7.744,104.034,8.176,35.028,53.009,1.767
2023/8/11 12:00,1787,3.13,7.976,1.456,19.639,7.524,101.076,8.17,35.045,53.032,1.424
2023/8/11 12:30,1788,4.255,88.616,1.618,19.602,7.376,99.02,8.168,35.052,53.042,1.505
2023/8/11 13:00,1789,3.07,79.361,1.554,19.798,7.549,101.716,8.169,35.05,53.04,1.517
2023/8/11 13:30,1790,10.536,93.893,1.758,19.887,7.492,101.116,8.169,35.055,53.046,1.528
2023/8/11 14:00,1791,7.645,73.053,1.827,20.041,7.562,102.343,8.165,35.052,53.042,1.679
2023/8/11 14:30,1792,7.785,74.555,1.726,20.208,7.624,103.489,8.162,35.035,53.02,1.925
2023/8/11 15:00,1793,8.006,99.247,1.787,20.251,7.642,103.806,8.148,35.014,52.993,2.179
2023/8/11 15:30,1794,3.209,85.837,2.715,20.277,7.667,104.191,8.148,35.008,52.985,2.292
2023/8/11 16:00,1795,5.132,327.289,2.832,20.285,7.801,106.029,8.147,35.022,53.004,2.552
2023/8/11 16:30,1796,4.575,88.014,3.266,20.146,7.772,105.368,8.147,35.034,53.019,2.646
2023/8/11 17:00,1797,7.09,66.064,3.125,20.23,7.802,105.943,8.145,35.026,53.009,2.595
2023/8/11 17:30,1798,5.22,93.189,5.682,20.15,7.651,103.748,8.145,35.047,53.036,4.041
2023/8/11 18:00,1799,3.674,203.197,5.962,20.14,7.624,103.373,8.139,35.065,53.06,4.162
2023/8/11 18:30,1800,4.055,96.173,4.336,20.115,7.536,102.139,8.143,35.067,53.064,3.614
2023/8/11 19:00,1801,3.556,137.281,4.142,20.107,7.491,101.516,8.144,35.072,53.07,3.227
2023/8/11 19:30,1802,3.595,311.137,4.397,19.95,7.174,96.919,8.152,35.031,53.014,3.562
2023/8/11 20:00,1803,1.421,161.94,4.174,19.885,7.138,96.31,8.149,35.018,52.996,2.333
2023/8/11 20:30,1804,6.653,191.004,3.925,19.904,7.617,102.823,8.167,35.03,53.013,1.967
2023/8/11 21:00,1805,3.445,276.634,3.864,19.89,7.508,101.315,8.163,35.028,53.009,1.639
2023/8/11 21:30,1806,5.72,287.122,4.076,19.922,7.648,103.272,8.168,35.041,53.028,1.769
2023/8/11 22:00,1807,5.007,307.001,3.625,19.892,7.479,100.931,8.171,35.038,53.024,1.547
2023/8/11 22:30,1808,6.621,229.114,3.499,19.854,7.633,102.943,8.168,35.042,53.028,1.557
2023/8/11 23:00,1809,4.211,221.225,3.298,19.893,7.595,102.515,8.18,35.054,53.045,1.365
2023/8/11 23:30,1810,8.802,276.822,3.717,19.905,7.322,98.868,8.171,35.082,53.082,1.324
2023/8/12 0:00,1811,7.328,269.704,2.698,19.968,7.423,100.358,8.183,35.098,53.104,1.342
2023/8/12 0:30,1812,5.283,191.326,2.1,20.002,6.982,94.467,8.174,35.123,53.138,1.231
2023/8/12 1:00,1813,2.524,264.424,2.001,19.975,6.688,90.445,8.171,35.123,53.139,1.079
2023/8/12 1:30,1814,3.583,6.351,1.925,19.939,6.849,92.562,8.179,35.127,53.144,1.442
2023/8/12 2:00,1815,4.84,41.454,2.146,19.898,5.975,80.688,8.178,35.115,53.128,1.11
2023/8/12 2:30,1816,4.846,0.331,2.548,19.869,6.985,94.273,8.177,35.119,53.132,1.355
2023/8/12 3:00,1817,3.75,95.846,2.24,19.812,5.552,74.857,8.174,35.115,53.127,1.359
2023/8/12 3:30,1818,0.985,88.806,2.564,19.776,6.816,91.828,8.173,35.108,53.118,1.62
2023/8/12 4:00,1819,3.447,192.278,2.26,19.716,6.648,89.47,8.172,35.104,53.112,1.92
2023/8/12 4:30,1820,0.365,235.675,3.03,19.678,6.872,92.413,8.169,35.096,53.1,1.839
2023/8/12 5:00,1821,4.388,99.454,2.558,19.646,5.863,78.803,8.167,35.097,53.102,1.948
2023/8/12 5:30,1822,6.867,251.095,2.429,19.62,6.879,92.404,8.165,35.094,53.098,2.955
2023/8/12 6:00,1823,8.798,295.672,2.703,19.546,5.664,75.981,8.16,35.082,53.082,1.843
2023/8/12 6:30,1824,2.072,307.351,2.28,19.527,6.783,90.959,8.163,35.09,53.092,2.208
2023/8/12 7:00,1825,2.424,12.428,1.733,19.505,6.983,93.594,8.16,35.088,53.09,2.437
2023/8/12 7:30,1826,2.225,213.903,1.171,19.496,6.95,93.149,8.157,35.091,53.094,1.471
2023/8/12 8:00,1827,1.475,199.547,1.489,19.518,6.989,93.711,8.161,35.101,53.107,1.769
2023/8/12 8:30,1828,2.143,158.767,1.076,19.542,7.013,94.075,8.159,35.108,53.116,1.235
2023/8/12 9:00,1829,1.497,302.407,0.843,19.542,6.432,86.282,8.158,35.11,53.119,1.208
2023/8/12 9:30,1830,1.795,58.842,0.885,19.508,6.855,91.908,8.15,35.112,53.122,1.156
2023/8/12 10:00,1831,8.932,194.471,1.266,19.675,7.014,94.329,8.153,35.13,53.147,1.222
2023/8/12 10:30,1832,8.287,209.104,1.114,19.777,6.928,93.342,8.158,35.106,53.114,1.471
2023/8/12 11:00,1833,2.26,297.03,1.499,19.945,7.128,96.334,8.156,35.115,53.127,1.236
2023/8/12 11:30,1834,6.712,191.618,1.78,20.014,7.416,100.349,8.159,35.089,53.092,1.66
2023/8/12 12:00,1835,1.887,79.849,2.012,20.039,7.351,99.503,8.158,35.098,53.105,1.603
2023/8/12 12:30,1836,2.773,199.145,1.956,20.111,7.423,100.615,8.157,35.085,53.088,1.703
2023/8/12 13:00,1837,7.309,114.722,1.859,20.331,7.477,101.741,8.15,35.082,53.085,1.629
2023/8/12 13:30,1838,4.342,121.719,1.848,20.321,7.429,101.082,8.156,35.081,53.083,1.578
2023/8/12 14:00,1839,3.035,242.141,2.194,20.371,7.453,101.509,8.158,35.108,53.121,1.668
2023/8/12 14:30,1840,3.361,87.941,1.749,20.554,7.553,103.216,8.156,35.108,53.121,1.671
2023/8/12 15:00,1841,6.585,244.423,3.158,20.686,7.553,103.463,8.154,35.109,53.124,1.673
2023/8/12 15:30,1842,4.814,316.727,2.975,20.641,7.609,104.137,8.155,35.091,53.099,2.055
2023/8/12 16:00,1843,6.924,92.565,3.007,20.528,7.635,104.251,8.145,35.055,53.049,2.125
2023/8/12 16:30,1844,2.565,93.474,3.671,20.508,7.648,104.399,8.14,35.055,53.049,2.359
2023/8/12 17:00,1845,4.459,132.353,3.214,20.584,7.641,104.459,8.133,35.082,53.086,2.317
2023/8/12 17:30,1846,4.486,83.342,4.071,20.66,7.563,103.539,8.137,35.096,53.107,2.515
2023/8/12 18:00,1847,4.581,348.854,4.764,20.633,7.581,103.743,8.133,35.099,53.109,2.411
2023/8/12 18:30,1848,4.543,73.564,5.2,20.624,7.572,103.592,8.135,35.1,53.111,2.669
2023/8/12 19:00,1849,0.62,100.876,5.381,20.603,7.495,102.513,8.131,35.109,53.123,2.396
2023/8/12 19:30,1850,5.358,294.079,4.988,20.504,7.458,101.817,8.137,35.091,53.098,2.515
2023/8/12 20:00,1851,3.399,189.791,4.513,20.432,7.251,98.854,8.133,35.086,53.09,2.355
2023/8/12 20:30,1852,6.827,281.158,4.583,20.303,7.381,100.381,8.143,35.072,53.071,2.433
2023/8/12 21:00,1853,4.37,216.042,4.473,20.253,7.286,99.016,8.15,35.092,53.098,1.697
2023/8/12 21:30,1854,4.509,282.718,2.953,20.394,7.286,99.296,8.166,35.134,53.155,1.262
2023/8/12 22:00,1855,6.408,236.77,3.665,20.379,7.005,95.425,8.159,35.108,53.12,1.407
2023/8/12 22:30,1856,5.171,255.284,2.875,20.406,7.121,97.083,8.166,35.16,53.19,1.2
2023/8/12 23:00,1857,5.553,251.512,3.477,20.314,7.17,97.564,8.158,35.137,53.158,1.391
2023/8/12 23:30,1858,9.74,231.969,3.642,20.257,7.281,98.966,8.165,35.126,53.143,1.56
2023/8/13 0:00,1859,2.516,200.365,3.057,20.233,7.123,96.794,8.16,35.133,53.152,1.458
2023/8/13 0:30,1860,8.73,282.369,2.033,20.278,6.985,95.012,8.165,35.176,53.211,1.303
2023/8/13 1:00,1861,4.992,335.985,1.957,20.253,6.484,88.166,8.163,35.186,53.225,1.202
2023/8/13 1:30,1862,8.433,283.221,1.438,20.219,6.656,90.451,8.174,35.195,53.237,1.48
2023/8/13 2:00,1863,8.274,297.688,1.672,20.166,5.298,71.923,8.171,35.194,53.234,1.08
2023/8/13 2:30,1864,3.68,124.918,1.597,20.123,6.587,89.358,8.169,35.186,53.224,1.1
2023/8/13 3:00,1865,2.42,135.176,1.873,20.081,5.976,81.006,8.165,35.177,53.212,1.226
2023/8/13 3:30,1866,3.56,261.096,1.72,20.036,6.544,88.613,8.165,35.173,53.206,1.532
2023/8/13 4:00,1867,1.946,127.233,1.904,20.033,5.455,73.865,8.167,35.164,53.194,2.54
2023/8/13 4:30,1868,1.096,82.058,2.208,20.009,6.228,84.295,8.165,35.165,53.195,1.662
2023/8/13 5:00,1869,6.639,60.25,1.889,19.987,6.906,93.438,8.165,35.163,53.191,1.498
2023/8/13 5:30,1870,2.617,224.31,1.975,19.948,6.607,89.325,8.167,35.161,53.189,3.229
2023/8/13 6:00,1871,3.685,259.99,1.89,19.948,6.702,90.598,8.159,35.158,53.185,1.72
2023/8/13 6:30,1872,2.136,196.258,1.844,19.917,6.397,86.435,8.16,35.162,53.19,1.671
2023/8/13 7:00,1873,5.619,170.412,1.449,19.873,6.01,81.132,8.16,35.154,53.18,1.443
2023/8/13 7:30,1874,3.726,284.45,2.039,19.814,6.457,87.069,8.153,35.145,53.167,1.534
2023/8/13 8:00,1875,10.677,76.615,1.499,19.849,6.788,91.594,8.147,35.151,53.176,1.316
2023/8/13 8:30,1876,3.201,233.313,1.182,19.864,6.843,92.367,8.148,35.154,53.18,1.396
2023/8/13 9:00,1877,7.22,254.267,1.529,19.914,6.887,93.045,8.152,35.158,53.185,1.288
2023/8/13 9:30,1878,3.249,294.465,1.122,19.959,6.831,92.368,8.153,35.153,53.179,1.725
2023/8/13 10:00,1879,3.948,165.01,1.251,19.906,6.938,93.719,8.147,35.147,53.17,1.221
2023/8/13 10:30,1880,4.206,347.304,1.266,20.075,6.823,92.467,8.144,35.161,53.19,1.482
2023/8/13 11:00,1881,8.652,273.274,1.307,20.346,7.064,96.193,8.144,35.164,53.196,1.637
2023/8/13 11:30,1882,2.185,303.474,1.566,20.461,7.09,96.774,8.145,35.181,53.219,1.691
2023/8/13 12:00,1883,2.12,283.748,1.635,20.635,7.093,97.109,8.144,35.17,53.206,1.538
2023/8/13 12:30,1884,4.606,294.118,1.542,20.836,7.214,99.117,8.142,35.171,53.209,1.593
2023/8/13 13:00,1885,7.863,240.403,1.54,21.028,7.268,100.227,8.143,35.179,53.222,1.644
2023/8/13 13:30,1886,7.048,30.198,2.071,21.481,7.59,105.505,8.155,35.169,53.213,1.604
2023/8/13 14:00,1887,6.844,91.294,2.293,21.142,7.453,102.979,8.147,35.17,53.21,1.45
2023/8/13 14:30,1888,10.492,70.459,2.297,21.368,7.515,104.259,8.15,35.181,53.229,1.512
2023/8/13 15:00,1889,5.532,55.362,2.515,21.127,7.411,102.358,8.147,35.169,53.209,1.523
2023/8/13 15:30,1890,10.065,90.615,2.689,21.214,7.422,102.678,8.14,35.163,53.202,1.659
2023/8/13 16:00,1891,5.301,99.78,2.871,21.222,7.48,103.49,8.135,35.138,53.169,2.093
2023/8/13 16:30,1892,7.448,88.09,3.815,21.077,7.584,104.624,8.132,35.118,53.139,2.34
2023/8/13 17:00,1893,7.733,130.924,3.807,20.95,7.564,104.118,8.128,35.12,53.14,2.645
2023/8/13 17:30,1894,4.441,108.109,3.851,21.126,7.569,104.564,8.124,35.205,53.257,2.418
2023/8/13 18:00,1895,5.904,39.394,4.89,21.12,7.284,100.626,8.133,35.213,53.268,2.381
2023/8/13 18:30,1896,4.837,115.723,4.231,21.132,7.436,102.755,8.131,35.224,53.283,2.661
2023/8/13 19:00,1897,5.794,102.495,4.968,21.184,7.48,103.462,8.128,35.232,53.294,2.489
2023/8/13 19:30,1898,1.85,219.616,4.448,21.212,7.36,101.863,8.125,35.263,53.336,2.452
2023/8/13 20:00,1899,3.229,139.479,4.034,21.202,7.363,101.893,8.121,35.271,53.347,2.569
2023/8/13 20:30,1900,2.941,105.375,3.579,21.135,7.363,101.77,8.122,35.259,53.33,2.179
2023/8/13 21:00,1901,2.392,124.933,3.92,21.085,6.409,88.51,8.137,35.255,53.324,2.183
2023/8/13 21:30,1902,1.856,217.35,3.869,21.023,6.92,95.445,8.129,35.254,53.323,2.252
2023/8/13 22:00,1903,3.107,234.87,4.051,20.986,7.006,96.564,8.126,35.245,53.31,2.553
2023/8/13 22:30,1904,4.563,211.315,3.816,20.925,6.946,95.63,8.131,35.234,53.295,2.585
2023/8/13 23:00,1905,2.509,3.092,3.941,20.838,5.22,71.734,8.132,35.215,53.268,1.997
2023/8/13 23:30,1906,2.888,74.596,3.626,20.77,6.908,94.824,8.13,35.2,53.248,1.994
2023/8/14 0:00,1907,1.447,191.325,4.022,20.745,7.059,96.854,8.126,35.21,53.26,2.699
2023/8/14 0:30,1908,4.974,249.863,3.799,20.661,6.655,91.168,8.132,35.195,53.239,2.068
2023/8/14 1:00,1909,8.36,289.834,4.471,20.552,7.269,99.368,8.134,35.184,53.224,1.771
2023/8/14 1:30,1910,6.663,352.607,4.277,20.496,6.648,90.791,8.149,35.183,53.222,2.396
2023/8/14 2:00,1911,5.051,311.021,3.807,20.415,7.087,96.64,8.14,35.18,53.217,3.01
2023/8/14 2:30,1912,2.978,340.656,3.908,20.363,6.546,89.189,8.144,35.182,53.219,1.695
2023/8/14 3:00,1913,4.828,262.052,4.004,20.341,3.806,51.836,8.142,35.183,53.22,2.769
2023/8/14 3:30,1914,4.165,216.186,3.433,20.293,6.684,90.944,8.15,35.187,53.226,1.867
2023/8/14 4:00,1915,2.363,128.354,3.813,20.27,7.032,95.647,8.155,35.187,53.226,1.713
2023/8/14 4:30,1916,0.982,222.497,3.734,20.239,6.903,93.838,8.146,35.186,53.224,1.828
2023/8/14 5:00,1917,1.723,116.798,3.507,20.225,4.698,63.854,8.138,35.182,53.218,2.11
2023/8/14 5:30,1918,2.208,154.235,3.706,20.19,6.623,89.943,8.141,35.179,53.215,2.492
2023/8/14 6:00,1919,5.475,30.653,3.556,20.176,6.641,90.173,8.129,35.182,53.218,1.917
2023/8/14 6:30,1920,1.57,283.878,3.515,20.115,6.666,90.4,8.135,35.175,53.208,1.995
2023/8/14 7:00,1921,10.003,204.4,3.686,20.121,6.639,90.052,8.13,35.18,53.216,3.282
2023/8/14 7:30,1922,4.815,340.215,2.523,20.087,6.378,86.459,8.14,35.177,53.211,2.224
2023/8/14 8:00,1923,4.099,22.118,2.19,20.076,6.806,92.235,8.136,35.174,53.207,1.846
2023/8/14 8:00,1924,4.099,22.118,2.19,20.076,6.806,92.235,8.136,35.174,53.207,1.846
2023/8/14 8:30,1925,7.504,355.029,2.482,20.101,6.559,,8.137,35.178,53.213,4.135
2023/8/14 9:00,1926,1.193,42.035,1.682,20.125,6.936,94.092,8.136,35.177,53.212,2.476
2023/8/14 9:30,1927,2.286,289.847,1.822,20.154,6.841,92.85,8.144,35.176,53.21,1.717
2023/8/14 10:00,1928,1.849,279.451,1.971,20.2,6.899,93.708,8.136,35.177,53.211,1.315
2023/8/14 10:30,1929,3.595,163.163,2.217,20.27,6.902,93.883,8.146,35.188,53.227,2.6
2023/8/14 11:00,1930,5.473,285.158,1.882,20.489,7.041,96.175,8.135,35.237,53.295,1.749
2023/8/14 11:30,1931,8.457,130.161,2.035,20.605,7.132,97.606,8.134,35.193,53.236,1.878
2023/8/14 11:30,1932,8.457,130.161,2.035,20.605,7.132,97.606,8.134,35.193,53.236,1.878
2023/8/14 12:00,1933,3.588,321.501,1.539,20.723,6.919,94.88,8.13,35.188,53.23,2.128
2023/8/14 12:30,1934,6.285,86.161,1.984,20.582,7.124,97.444,8.138,35.196,53.24,1.911
2023/8/14 13:00,1935,1.117,189.354,1.993,20.564,7.174,98.088,8.134,35.169,53.204,1.7
2023/8/14 13:30,1936,1.407,83.53,2.256,20.55,7.147,97.692,8.137,35.175,53.211,1.458
2023/8/14 14:00,1937,2.699,160.937,2.301,20.618,7.321,100.211,8.138,35.183,53.222,1.668
2023/8/14 14:30,1938,8.513,79.93,2.84,20.501,7.318,99.952,8.145,35.186,53.226,1.788
2023/8/14 15:00,1939,1.446,75.258,2.805,20.987,7.288,100.436,8.133,35.195,53.242,2.202
2023/8/14 15:30,1940,2.493,114.283,3.075,21.032,7.405,102.127,8.138,35.195,53.243,2.279
2023/8/14 16:00,1941,3.604,303.322,3.703,21.099,7.544,104.167,8.142,35.193,53.242,1.994
2023/8/14 16:30,1942,6.083,23.286,3.909,21.095,7.496,103.491,8.136,35.182,53.226,2.368
2023/8/14 17:00,1943,6.373,115.92,4.33,21.06,7.389,101.957,8.13,35.202,53.252,2.784
2023/8/14 17:30,1944,2.883,148.134,4.991,21.086,7.486,103.349,8.131,35.209,53.263,2.822
2023/8/14 18:00,1945,9.252,109.624,5.575,21.138,7.453,103.026,8.122,35.274,53.351,2.999
2023/8/14 18:30,1946,5.104,54.407,5.011,21.212,7.463,103.293,8.122,35.263,53.337,3.8
2023/8/14 19:00,1947,2.547,196.24,4.883,21.133,7.415,102.488,8.116,35.258,53.329,3.468
2023/8/14 19:30,1948,2.988,330.395,5.263,21.071,7.261,100.235,8.12,35.249,53.316,3.377
2023/8/14 20:00,1949,4.145,234.314,4.933,21.032,7.366,101.615,8.12,35.248,53.314,2.955
2023/8/14 20:30,1950,3.955,188.368,3.849,20.941,7.197,99.111,8.121,35.227,53.285,2.762
2023/8/14 21:00,1951,2.644,267.169,4.983,20.87,7.171,98.62,8.121,35.231,53.289,2.656
2023/8/14 21:30,1952,6.258,293.49,4.858,20.77,7.254,99.571,8.123,35.21,53.26,2.299
2023/8/14 22:00,1953,9.211,260.282,3.504,20.783,7.226,99.216,8.141,35.224,53.28,1.991
2023/8/14 22:30,1954,7.188,241.393,3.092,20.752,7.225,99.155,8.145,35.221,53.276,1.612
2023/8/14 23:00,1955,13.957,256.176,2.14,20.715,7.131,97.804,8.16,35.234,53.292,1.218
2023/8/14 23:30,1956,5.656,240.408,2.505,20.669,7.068,96.863,8.153,35.232,53.29,1.496
2023/8/15 0:00,1957,10.504,288.781,2.138,20.616,7,95.846,8.158,35.235,53.293,1.507
2023/8/15 0:30,1958,7.963,268.769,2.863,20.548,6.978,95.422,8.153,35.234,53.291,1.656
2023/8/15 1:00,1959,11.747,257.599,2.298,20.463,6.805,92.911,8.147,35.239,53.297,1.568
2023/8/15 1:30,1960,0.296,256.247,2.474,20.411,6.822,93.049,8.15,35.227,53.281,1.32
2023/8/15 2:00,1961,4.859,222.586,2.076,20.36,6.628,,8.153,35.233,53.288,1.502
2023/8/15 2:30,1962,1.541,249.55,2.145,20.306,6.814,92.767,8.153,35.233,53.287,1.785
2023/8/15 3:00,1963,1.949,96.214,1.796,20.281,,,8.171,35.235,53.29,1.151
2023/8/15 3:30,1964,2.189,278.602,2.12,20.272,6.359,,8.157,35.233,53.288,4.122
2023/8/15 4:00,1965,0.647,117.292,2.245,20.239,6.579,,8.161,35.234,53.288,1.452
2023/8/15 4:30,1966,5.011,197.863,2.412,20.237,6.697,,8.146,35.233,53.287,2.07
2023/8/15 5:00,1967,1.922,37.609,2.005,20.224,6.866,93.34,8.147,35.237,53.292,1.658
2023/8/15 5:30,1968,5.185,26.651,2.146,20.208,6.417,,8.149,35.232,53.286,1.698
2023/8/15 6:00,1969,7.644,62.613,3.172,20.195,6.834,92.849,8.148,35.229,53.281,1.724
2023/8/15 6:30,1970,3.824,58.54,2.064,20.168,6.653,,8.144,35.232,53.285,2.243
2023/8/15 7:00,1971,0.632,324.404,2.059,20.157,6.794,92.246,8.141,35.232,53.286,1.514
2023/8/15 7:30,1972,2.185,67.367,1.825,20.157,6.552,,8.141,35.231,53.285,
2023/8/15 8:00,1973,0.84,159.522,1.711,20.156,6.56,,8.14,35.231,53.285,1.504
2023/8/15 8:30,1974,1.944,212.586,1.444,20.198,6.698,,8.14,35.23,53.284,2.709
2023/8/15 9:00,1975,7.094,58.11,1.251,20.262,6.737,,8.139,35.237,53.294,1.866
2023/8/15 9:30,1976,3.072,220.014,1.315,20.312,6.812,92.746,8.139,35.23,53.284,1.979
2023/8/15 10:00,1977,4.972,238.417,1.339,20.47,6.987,95.408,8.137,35.217,53.267,1.863
2023/8/15 10:30,1978,2.133,56.96,1.495,20.498,7.03,96.043,8.136,35.239,53.297,1.801
2023/8/15 11:00,1979,3.82,280.736,1.506,20.499,7.097,96.964,8.141,35.239,53.298,1.647
2023/8/15 11:30,1980,4.04,203.398,1.424,20.569,7.109,97.249,8.138,35.243,53.303,1.559
2023/8/15 12:00,1981,5.368,192.465,1.411,20.678,7.179,98.412,8.141,35.252,53.317,1.535
